objectID,isHighlight,accessionYear,isPublicDomain,objectName,artistDisplayName,artistNationality,artistGender,objectBeginDate,objectEndDate,country,terms,constructionTime
436631.0,False,1895,True,Painting,George Henry Harlow,British,Homme,1807.0,1819.0,United Kingdom,"['Men', 'Self-portraits']",12.0
436645.0,False,1937,True,Painting,Jean-Jacques Henner,French,Homme,1849.0,1905.0,France,"['Praying', 'Profiles', 'Women']",56.0
437474.0,False,1907,True,"Painting, overdoor",Hubert Robert,French,Homme,1753.0,1808.0,France,"['Bridges', 'Cows', 'Horses', 'Waterfalls']",55.0
437505.0,False,1953,True,Painting,George Romney,British,Homme,1754.0,1802.0,United Kingdom,"['Men', 'Portraits', 'Admirals']",48.0
437499.0,False,1950,True,Painting,George Romney,British,Homme,1754.0,1802.0,United Kingdom,"['Men', 'Portraits']",48.0
437292.0,False,1956,True,"Painting, drawing",Jean Pillement,French,Homme,1782.0,1782.0,France,"['Men', 'Women', 'Seascapes', 'Storms', 'Ships', 'Shipwrecks', 'Waves']",0.0
437280.0,False,1944,True,Painting,Charles Philips,British,Homme,1732.0,1732.0,United Kingdom,"['Interiors', 'Girls', 'Men', 'Women', 'Family', 'Portraits', 'Playing Cards']",0.0
437319.0,False,1907,True,Painting,Antoine-Emile Plassan,French,Homme,1837.0,1903.0,France,"['Bedrooms', 'Women']",66.0
437279.0,False,1923,True,Painting,August Xaver Karl von Pettenkofen,Austrian,Homme,1841.0,1889.0,Austria,"['Women', 'Horses', 'Markets', 'Carts']",48.0
437288.0,False,1939,True,"Painting, fragment of a crucifix",Pietro da Rimini,Italian,Homme,1324.0,1333.0,Italy,"['Christ', 'Crucifixion']",9.0
437269.0,False,1887,True,Painting,Léon-Germain Pelouse,French,Homme,1858.0,1891.0,France,"['Landscapes', 'Winter', 'Snow']",33.0
437295.0,False,1887,True,Painting,Karl Theodor von Piloty,German,Homme,1870.0,1880.0,Germany,"['Rome', 'Children', 'Men', 'Women', 'Crowd']",10.0
437356.0,False,1960,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1776.0,1823.0,United Kingdom,"['Men', 'Portraits']",47.0
437367.0,False,1908,False,Painting,Jean-François Raffaëlli,French,Homme,1870.0,1924.0,France,"['Paris', 'Cities', 'Streets']",54.0
437100.0,False,1933,True,"Painting, icon",Ioannes Mokos,Greek,Homme,1680.0,1724.0,Greece,"['Angels', 'Christ', 'Virgin Mary', 'Death of the Virgin', 'Men', 'Women']",44.0
437103.0,False,1960,True,Painting,Peter Monamy,British,Homme,1704.0,1749.0,United Kingdom,"['Harbors', 'Ships']",45.0
437129.0,False,1959,False,Painting,Claude Monet,French,Homme,1908.0,1908.0,France,"['Venice', 'Palaces']",0.0
437104.0,False,1951,False,Painting,Claude Monet,French,Homme,1864.0,1864.0,France,"['Men', 'Portraits', 'Doctors']",0.0
437144.0,False,1909,True,Painting,Bartolomeo Montagna (Bartolomeo Cincani),Italian,Homme,1479.0,1523.0,Italy,"['Jesus', 'Madonna and Child']",44.0
437335.0,False,1941,True,"Painting, triptych",Priamo della Quercia (Priamo del Pietro),Italian,Homme,1442.0,1467.0,Italy,"['Madonna and Child', 'Saints']",25.0
437363.0,False,1896,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1795.0,1805.0,United Kingdom,"['Men', 'Portraits']",10.0
437361.0,False,1980,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1789.0,1798.0,United Kingdom,"['Portraits', 'Women']",9.0
437354.0,False,1950,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1808.0,1809.0,United Kingdom,"['Horses', 'Boys', 'Girls', 'Portraits']",1.0
437357.0,False,1965,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1776.0,1823.0,United Kingdom,"['Men', 'Portraits']",47.0
437365.0,False,1950,True,Painting,Sir Henry Raeburn,"British, Scottish",Homme,1805.0,1805.0,United Kingdom,"['Men', 'Portraits']",0.0
437004.0,False,1944,True,"Painting, part of an altarpiece",Master of Eggenburg,Austrian,Homme,1490.0,1500.0,Austria,"['Men', 'Saints']",10.0
437041.0,False,1943,True,Painting,Anton Mauve,Dutch,Homme,1858.0,1888.0,Netherlands,"['Landscapes', 'Carts', 'Men', 'Horses', 'Working']",30.0
437084.0,False,1893,True,Painting,Jan Miel,Flemish,Homme,1635.0,1645.0,Belgium,"['Horses', 'Men', 'Women', 'Rams', 'Landscapes']",10.0
437045.0,False,1887,True,Painting,Gabriel Max,Austrian,Homme,1860.0,1915.0,Austria,"['Women', 'Leopards']",55.0
437088.0,False,1960,True,Painting,Frans van Mieris the Elder,Dutch,Homme,1678.0,1680.0,Netherlands,"['Musical Instruments', 'Musicians', 'Men', 'Women']",2.0
437649.0,False,1965,True,Painting,Segna di Buonaventura,Italian,Homme,1306.0,1316.0,Italy,"['Christ', 'Books']",10.0
437637.0,False,1887,True,Painting,August Friedrich Albrecht Schenck,Danish,Homme,1848.0,1901.0,Denmark,['Sheep'],53.0
437625.0,False,1907,True,"Painting, grisaille overdoor",Piat Joseph Sauvage,Flemish,Homme,1780.0,1789.0,Belgium,"['Bacchus', 'Putti', 'Chariots']",9.0
437707.0,False,1958,False,Painting,Joaquín Sorolla y Bastida,Spanish,Homme,1909.0,1909.0,Spain,"['Portraits', 'Women']",0.0
437700.0,False,1907,True,Painting,Francesco Solimena,Italian,Homme,1685.0,1695.0,Italy,"['Infants', 'Virgin Mary', 'Men', 'Women', 'Birth']",10.0
437705.0,False,1922,False,Painting,Joaquín Sorolla y Bastida,Spanish,Homme,1906.0,1906.0,Spain,"['Castles', 'Landscapes']",0.0
437741.0,False,1961,True,Painting,Spanish (Oña) Painter,Spanish,Homme,1470.0,1499.0,Spain,"['Apostles', 'Saint John the Evangelist', 'Saint Paul', 'Saint Peter', 'Saint Bartholomew', 'Saint Andrew']",29.0
437697.0,False,1932,True,Painting,Pieter Snayers,Flemish,Homme,1612.0,1667.0,Belgium,"['Horses', 'Soldiers', 'Men', 'Landscapes']",55.0
437764.0,False,1980,True,Painting,George Stubbs,British,Homme,1768.0,1768.0,United Kingdom,"['Men', 'Dogs', 'Horses', 'Landscapes']",0.0
437768.0,False,1949,True,Painting,Lambert Sustris,Netherlandish,Homme,1535.0,1568.0,Netherlands,"['Men', 'Portraits']",33.0
437751.0,False,1909,False,Painting,Philip Wilson Steer,British,Homme,1903.0,1903.0,United Kingdom,['Castles'],0.0
437498.0,False,1958,True,Painting,George Romney,British,Homme,1781.0,1781.0,United Kingdom,"['Portraits', 'Women']",0.0
437585.0,False,1960,True,Painting,Salomon van Ruysdael,Dutch,Homme,1637.0,1637.0,Netherlands,"['Horses', 'Men', 'Beaches', 'Boats']",0.0
437581.0,False,1975,True,"Painting, drawing",John Russell,British,Homme,1801.0,1801.0,United Kingdom,"['Portraits', 'Women']",0.0
437580.0,False,1967,True,"Painting, drawing",John Russell,British,Homme,1801.0,1801.0,United Kingdom,"['Girls', 'Portraits', 'Mothers', 'Women']",0.0
437582.0,False,1967,True,"Painting, drawing",John Russell,British,Homme,1801.0,1801.0,United Kingdom,"['Men', 'Portraits']",0.0
437948.0,False,1907,True,"Painting, sketch for a ceiling decoration",Jacob de Wit,Dutch,Homme,1715.0,1754.0,Netherlands,"['Clouds', 'Putti', 'Sky', 'Allegory']",39.0
437947.0,False,1907,True,"Painting, sketch for a ceiling decoration",Jacob de Wit,Dutch,Homme,1743.0,1743.0,Netherlands,"['Women', 'Putti']",0.0
437945.0,False,1939,True,Painting,Willem Wissing,Dutch,Homme,1682.0,1687.0,Netherlands,"['Portraits', 'Women']",5.0
437965.0,False,1919,True,Painting,Anders Zorn,Swedish,Homme,1897.0,1897.0,Sweden,"['Men', 'Portraits']",0.0
442849.0,False,2013,True,Painting,Eugène Carrière,French,Homme,1894.0,1896.0,France,"['Women', 'Sewing']",2.0
483334.0,False,1984,False,Painting,Edvard Munch,Norwegian,Homme,1912.0,1912.0,Norway,['Landscapes'],0.0
489542.0,False,1967,False,Painting,Séraphine Louis,French,Femme,1923.0,1933.0,France,"['Grapes', 'Leaves', 'Still Life']",10.0
490261.0,False,1998,False,Painting,Walter Richard Sickert,British,Homme,1901.0,1911.0,United Kingdom,['Shops'],10.0
436937.0,False,1887,True,Painting,Hans Makart,Austrian,Homme,1860.0,1884.0,Austria,"['Girls', 'Women']",24.0
436942.0,False,1914,True,Painting,Hans Maler,German,Homme,1525.0,1525.0,Germany,"['Men', 'Portraits']",0.0
436975.0,False,1892,True,Painting,Matthys Maris,Dutch,Homme,1875.0,1875.0,Netherlands,"['Interiors', 'Women', 'Cats']",0.0
437044.0,False,1914,True,Painting,Anton Mauve,Dutch,Homme,1858.0,1888.0,Netherlands,"['Sheep', 'Shepherds']",30.0
437005.0,False,1944,True,"Painting, part of an altarpiece",Master of Eggenburg,Austrian,Homme,1490.0,1500.0,Austria,"['Tombs', 'Men', 'Saints', 'Burials']",10.0
436790.0,False,1941,True,Painting,Cornelis Jonson van Ceulen the Younger,Dutch,Homme,1657.0,1657.0,Netherlands,"['Watches', 'Men', 'Portraits']",0.0
436852.0,False,1965,True,Painting,Sir Thomas Lawrence,British,Homme,1789.0,1830.0,United Kingdom,"['Men', 'Portraits']",41.0
436870.0,False,1887,True,Painting,Alexandre-Louis Leloir,French,Homme,1872.0,1872.0,France,"['Rabbits', 'Birds', 'Men']",0.0
436868.0,False,1887,True,Painting,"Frederic, Lord Leighton",British,Homme,1875.0,1880.0,United Kingdom,"['Portraits', 'Profiles', 'Women']",5.0
436826.0,False,1887,True,Painting,Barend Cornelis Koekkoek,Dutch,Homme,1833.0,1833.0,Netherlands,"['Skating', 'Landscapes', 'Winter', 'Snow']",0.0
436824.0,False,1896,True,Painting,Sir Godfrey Kneller,German,Homme,1695.0,1705.0,Germany,"['Portraits', 'Women']",10.0
436853.0,False,1955,True,Painting,Sir Thomas Lawrence,British,Homme,1824.0,1825.0,United Kingdom,"['Portraits', 'Women', 'Dogs']",1.0
436827.0,False,1887,True,Painting,Barend Cornelis Koekkoek,Dutch,Homme,1853.0,1853.0,Netherlands,"['Rivers', 'Landscapes', 'Evening']",0.0
436907.0,False,1941,True,Painting,Ambrogio Lorenzetti,Italian,Homme,1319.0,1347.0,Italy,['Madonna and Child'],28.0
436900.0,False,1963,True,Painting fragment,Lippo di Benivieni,Italian,Homme,1296.0,1327.0,Italy,"['Doves', 'Madonna and Child']",31.0
436630.0,False,1889,True,Painting,Adriaen Hanneman,Dutch,Homme,1648.0,1658.0,Netherlands,"['Portraits', 'Women']",10.0
459567.0,False,1975,True,Drawing,Jean-François Millet,French,Homme,1853.0,1863.0,France,"['Women', 'Working']",10.0
196539.0,False,1930,True,"Snuffbox, painting",Joseph Etienne Blerzy,French,Homme,1779.0,1780.0,France,"['Kings', 'Portraits']",1.0
209336.0,False,1917,True,"Box, painting",Guillaume-Denis Delamotte,French,Homme,1774.0,1790.0,France,"['Portraits', 'Women']",16.0
436334.0,False,1982,True,Painting,Francesco Francia,Italian,Homme,1490.0,1499.0,Italy,['Madonna and Child'],9.0
209288.0,False,1907,True,Overdoor,French Painter,French,Homme,1770.0,1790.0,France,"['Masks', 'Garlands', 'Women']",20.0
209267.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Horns', 'Dolphins', 'Chariots']",10.0
209261.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Mythology', 'Suffering', 'Men', 'Women', 'Putti', 'Horses', 'Chariots']",10.0
209262.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Apollo', 'Chariots', 'Horses']",10.0
209268.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Men', 'Horses', 'Chariots']",10.0
209263.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Mars', 'Horses', 'Chariots']",10.0
209265.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Carts', 'Women', 'Trees', 'Lions']",10.0
209257.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Garlands', 'Putti']",10.0
209264.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Dragons', 'Ceres', 'Chariots']",10.0
209260.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,['Cupid'],10.0
209266.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Women', 'Elephants', 'Armor', 'Men']",10.0
209258.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,['Boys'],10.0
193806.0,False,1917,True,"Snuffbox, painting",Gabriel-Raoul Morel,French,Homme,1810.0,1820.0,France,"['Portraits', 'Women']",10.0
209269.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Cupid', 'Venus']",10.0
209270.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,['Female Nudes'],10.0
209275.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Rams', 'Women', 'Putti', 'Dolphins']",10.0
209277.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Women', 'Cupid', 'Horses']",10.0
209271.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Female Nudes', 'Jupiter']",10.0
209276.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Paris', 'Men', 'Female Nudes']",10.0
209273.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Europa', 'Cows']",10.0
209278.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Men', 'Hunting', 'Boars', 'Dogs']",10.0
209272.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Silenus', 'Bacchus', 'Plants']",10.0
209274.0,False,1914,True,Ceiling panel,Pinturicchio,Italian,Homme,1504.0,1514.0,Italy,"['Hercules', 'Cows', 'Rams', 'Sheep']",10.0
196981.0,False,1932,True,"Snuffbox, painting",Nicolas Marguerit,,Homme,1775.0,1776.0,,"['Portraits', 'Women']",1.0
437888.0,False,1887,True,Painting,Horace Vernet,French,Homme,1820.0,1820.0,France,"['Men', 'Spectators', 'Horses']",0.0
695495.0,False,2016,False,Painting,Eugène Boudin,French,Homme,1844.0,1898.0,France,"['Sky', 'Clouds']",54.0
193862.0,False,1917,True,"Snuffbox, painting",Jean Georges (or George),,Homme,1763.0,1764.0,,"['Men', 'Profiles']",1.0
193834.0,False,1917,True,"Snuffbox, painting",Pierre François Drais,French,Homme,1774.0,1775.0,France,"['Men', 'Women', 'Party', 'Crowd']",1.0
193853.0,False,1917,True,"Snuffbox, painting",Jacques Joseph de Gault,French,Homme,1775.0,1847.0,France,"['Women', 'Dancing', 'Cupid', 'Trees']",72.0
193855.0,False,1917,True,"Snuffbox, painting",Adrien Jean Maximilien Vachette,French,Homme,1798.0,1838.0,France,"['Battles', 'Kings', 'Louis XIV', 'Horses']",40.0
193818.0,False,1917,True,"Snuffbox, painting",Joseph Etienne Blerzy,French,Homme,1776.0,1777.0,France,"['Portraits', 'Women']",1.0
193848.0,False,1917,True,"Snuffbox, painting",Jacques Joseph de Gault,French,Homme,1775.0,1776.0,France,"['Infants', 'Women', 'Trees']",1.0
436866.0,False,1887,True,Painting,Jules-Joseph Lefebvre,French,Homme,1878.0,1878.0,France,"['Profiles', 'Women']",0.0
436971.0,False,1936,True,Painting,Emile van Marcke,French,Homme,1847.0,1890.0,France,"['Cows', 'Landscapes']",43.0
437069.0,False,1887,True,Painting,Hugues Merle,French,Homme,1872.0,1872.0,France,"['Children', 'Female Nudes', 'Autumn', 'Allegory']",0.0
437641.0,False,1887,True,Painting,Adolf Schreyer,German,Homme,1848.0,1899.0,Germany,"['Horses', 'Hills', 'Men', 'Orientalist']",51.0
437750.0,False,1945,True,Painting,Hendrick van Steenwijck II,Flemish,Homme,1610.0,1620.0,Belgium,['Buildings'],10.0
436632.0,False,1886,True,Painting,Henri-Joseph Harpignies,French,Homme,1885.0,1885.0,France,"['Moon', 'Landscapes', 'Evening']",0.0
436556.0,False,1932,True,Painting,Jan van Goyen,Dutch,Homme,1646.0,1646.0,Netherlands,"['Houses', 'Boats']",0.0
436441.0,False,1906,True,Painting,Thomas Gainsborough,British,Homme,1783.0,1783.0,United Kingdom,"['Landscapes', 'Wagons']",0.0
438676.0,False,2003,False,Painting,Pierre Antoine Augustin Vafflard,French,Homme,1799.0,1804.0,France,"['Girls', 'Fathers', 'Death', 'Men']",5.0
439350.0,False,2009,False,Painting,Karl Blechen,German,Homme,1820.0,1830.0,Germany,"['Parks', 'Ponds', 'Trees']",10.0
438887.0,False,2006,True,Painting,James Tissot,French,Homme,1876.0,1886.0,France,"['Gardens', 'Boys', 'Girls', 'Women', 'Parasols', 'Sewing']",10.0
438947.0,False,2007,True,Painting,Carl Gustav Carus,German,Homme,1819.0,1829.0,Germany,"['Doorways', 'Ruins']",10.0
438844.0,False,2006,True,Painting,Albrecht Dürer,German,Homme,1900.0,1999.0,Germany,"['Portraits', 'Women']",99.0
439118.0,False,2006,True,Painting,Johan Joseph Zoffany,German,Homme,1767.0,1769.0,Germany,"['Men', 'Portraits']",2.0
438679.0,False,2003,False,Painting,French Painter,French,Homme,1820.0,1830.0,France,"['Seascapes', 'Storms', 'Waves']",10.0
438845.0,False,2006,False,Painting,Netherlandish Painter,Netherlandish,Homme,1900.0,1929.0,Netherlands,"['Men', 'Portraits']",29.0
438671.0,False,2003,False,Painting,Charles Rémond,French,Homme,1822.0,1842.0,France,"['Men', 'Women', 'Cows', 'Dogs', 'Carts']",20.0
438678.0,False,2003,False,Painting,Eugène-Joseph Verboeckhoven,Belgian,Homme,1818.0,1881.0,Belgium,"['Bridges', 'Mountains', 'Landscapes']",63.0
439355.0,False,2009,False,Painting,Jean-Michel Cels,Belgian,Homme,1833.0,1847.0,Belgium,['Clouds'],14.0
439399.0,False,2009,False,Painting,Carle (Antoine Charles Horace) Vernet,French,Homme,1778.0,1836.0,France,"['Hills', 'Landscapes']",58.0
439351.0,False,2009,False,Painting,Alexandre Calame,Swiss,Homme,1830.0,1864.0,Switzerland,"['Mountains', 'Landscapes']",34.0
439352.0,False,2009,False,Painting,Théodore Caruelle d'Aligny,French,Homme,1827.0,1836.0,France,"['Rome', 'Landscapes']",9.0
439364.0,False,2009,False,Painting,Johan Christian Dahl,Norwegian,Homme,1808.0,1857.0,Norway,['Clouds'],49.0
439375.0,False,2009,False,Painting,Paul Flandrin,French,Homme,1842.0,1842.0,France,"['Mountains', 'Landscapes']",0.0
439382.0,False,2009,False,Painting,Eugène Isabey,French,Homme,1830.0,1839.0,France,"['Landscapes', 'Evening']",9.0
439377.0,False,2009,False,Painting,Léon Fleury,French,Homme,1827.0,1829.0,France,"['Buildings', 'Towns']",2.0
439394.0,False,2009,False,Painting,Charles Rémond,French,Homme,1842.0,1842.0,France,"['Boats', 'Harbors']",0.0
439389.0,False,2009,False,Painting,Johann Erdmann Hummel,German,Homme,1789.0,1852.0,Germany,['Trees'],63.0
439354.0,False,2009,False,Painting,Franz Ludwig Catel,German,Homme,1818.0,1820.0,Germany,"['Castles', 'Mountains', 'Landscapes']",2.0
439370.0,False,2009,False,Painting,Johann Georg von Dillis,German,Homme,1794.0,1810.0,Germany,"['Lakes', 'Landscapes']",16.0
439390.0,False,2009,False,Painting,Achille-Etna Michallon,French,Homme,1816.0,1822.0,France,"['Towns', 'Landscapes', 'Houses']",6.0
439397.0,False,2009,False,Painting,Swiss Painter,Swiss,Homme,1786.0,1847.0,Switzerland,"['Oaks', 'Trees']",61.0
439372.0,False,2009,False,Painting,Thomas Fearnley,Norwegian,Homme,1828.0,1838.0,Norway,"['Ships', 'Moon', 'Clouds']",10.0
439391.0,False,2009,False,Painting,Achille-Etna Michallon,French,Homme,1807.0,1820.0,France,"['Forests', 'Paris']",13.0
439363.0,False,2009,False,Painting,Johan Christian Dahl,Norwegian,Homme,1808.0,1857.0,Norway,['Clouds'],49.0
439374.0,False,2009,False,Painting,Thomas Fearnley,Norwegian,Homme,1824.0,1834.0,Norway,['Landscapes'],10.0
439379.0,False,2009,False,Painting,André Giroux,French,Homme,1826.0,1829.0,France,"['Rivers', 'Landscapes']",3.0
439386.0,False,2009,False,Painting,Wilhelm Bendz,Danish,Homme,1824.0,1832.0,Denmark,"['Arches', 'Interiors']",8.0
439369.0,False,2009,False,Painting,Johann Georg von Dillis,German,Homme,1805.0,1830.0,Germany,"['Gardens', 'Landscapes', 'Trees']",25.0
439404.0,False,2009,False,Painting,Richard Wilson,"British, Welsh",Homme,1733.0,1782.0,United Kingdom,"['Castles', 'Lakes', 'Landscapes']",49.0
439393.0,False,2009,False,Painting,Heinrich Reinhold,German,Homme,1823.0,1824.0,Germany,['Gardens'],1.0
439387.0,False,2009,False,Painting,Jean Victor Bertin,French,Homme,1835.0,1835.0,France,"['Deer', 'Forests']",0.0
439395.0,False,2009,False,Painting,François-Edme Ricois,French,Homme,1815.0,1825.0,France,['Trees'],10.0
439356.0,False,2009,False,Painting,Gilles-François-Joseph Closson,Belgian,Homme,1820.0,1834.0,Belgium,"['Mountains', 'Landscapes']",14.0
439767.0,False,2009,False,Painting,Giovanni Battista Camuccini,Italian,Homme,1840.0,1849.0,Italy,['Trees'],9.0
440364.0,False,2009,False,Painting,Vilhelm Petersen,Danish,Homme,1845.0,1855.0,Denmark,"['Rivers', 'Landscapes']",10.0
439766.0,False,2009,False,Painting,Alexandre Calame,Swiss,Homme,1833.0,1845.0,Switzerland,"['Mountains', 'Landscapes']",12.0
440338.0,False,2009,False,Painting,Alexandre Dubuisson,French,Homme,1825.0,1870.0,France,"['Towns', 'Rivers', 'Landscapes']",45.0
440336.0,False,2009,False,Painting,Alexandre Desgoffe,French,Homme,1834.0,1837.0,France,['Landscapes'],3.0
440351.0,False,2009,False,Painting,Louis Gurlitt,German,Homme,1832.0,1897.0,Germany,"['Castles', 'Rivers', 'Landscapes']",65.0
439765.0,False,2009,False,Painting,Claude Bonnefond,French,Homme,1824.0,1824.0,France,['Caves'],0.0
440341.0,False,2009,False,Painting,Léon Fleury,French,Homme,1827.0,1829.0,France,"['Sheep', 'Hills', 'Landscapes']",2.0
440331.0,False,2009,False,Painting,Johan Christian Dahl,Norwegian,Homme,1820.0,1820.0,Norway,['Tombs'],0.0
440329.0,False,2009,False,Painting,Jules Coignet,French,Homme,1843.0,1843.0,France,"['Mountains', 'Landscapes']",0.0
439413.0,False,2009,False,Painting,Pierre Henri de Valenciennes,French,Homme,1770.0,1819.0,France,"['Rome', 'Towns', 'Pyramids', 'Landscapes']",49.0
440360.0,False,2009,False,Painting,Carl Morgenstern,German,Homme,1851.0,1851.0,Germany,['Mountains'],0.0
439762.0,False,2009,False,Painting,Johann Jakob Biedermann,Swiss,Homme,1783.0,1830.0,Switzerland,"['Deer', 'Rivers', 'Waterfalls', 'Mountains', 'Landscapes']",47.0
440333.0,False,2009,False,Painting,Simon Denis,Flemish,Homme,1786.0,1812.0,Belgium,['Landscapes'],26.0
439407.0,False,2009,False,Painting,Camille Corot,French,Homme,1826.0,1827.0,France,['Landscapes'],1.0
440340.0,False,2009,False,Painting,Thales Fielding,British,Homme,1824.0,1824.0,United Kingdom,"['Lakes', 'Mountains', 'Boats']",0.0
440339.0,False,2009,False,Painting,Ernest-Joachim Dumax,French,Homme,1847.0,1847.0,France,"['Fences', 'Landscapes']",0.0
440355.0,False,2009,False,Painting,Louis-Auguste Lapito,French,Homme,1823.0,1874.0,France,"['Forests', 'Landscapes']",51.0
440330.0,False,2009,False,Painting,Jules Coignet,French,Homme,1831.0,1831.0,France,['Boats'],0.0
440332.0,False,2009,False,Painting,Eugène Delacroix,French,Homme,1854.0,1854.0,France,['Landscapes'],0.0
439761.0,False,2009,False,Painting,Jean-Achille Benouville,French,Homme,1835.0,1891.0,France,"['Rome', 'Gardens', 'Trees']",56.0
440354.0,False,2009,False,Painting,Wilhelm von Kobell,German,Homme,1797.0,1807.0,Germany,"['Farms', 'Landscapes']",10.0
439769.0,False,2009,False,Painting,Giovanni Battista Camuccini,Italian,Homme,1840.0,1849.0,Italy,"['Roads', 'Landscapes']",9.0
439768.0,False,2009,False,Painting,Giovanni Battista Camuccini,Italian,Homme,1840.0,1849.0,Italy,['Ruins'],9.0
440358.0,False,2009,False,Painting,Pier Francesco Mola,Italian,Homme,1651.0,1652.0,Italy,"['Towers', 'Landscapes']",1.0
440347.0,False,2009,False,Painting,André Giroux,French,Homme,1826.0,1829.0,France,['Sheep'],3.0
440344.0,False,2009,False,Painting,German Painter,German,Homme,1800.0,1899.0,Germany,"['Mountains', 'Landscapes', 'Oaks']",99.0
440356.0,False,2009,False,Painting,Edward Lear,British,Homme,1842.0,1842.0,United Kingdom,"['Plants', 'Leaves']",0.0
440365.0,False,2009,False,Painting,Vilhelm Petersen,Danish,Homme,1850.0,1850.0,Denmark,"['Rivers', 'Landscapes', 'Boats']",0.0
440352.0,False,2009,False,Painting,Henri-Joseph Harpignies,French,Homme,1851.0,1851.0,France,"['Mountains', 'Landscapes']",0.0
440350.0,False,2009,False,Painting,French Painter,French,Homme,1803.0,1849.0,France,"['Rome', 'Buildings']",46.0
440348.0,False,2009,False,Painting,André Giroux,French,Homme,1826.0,1829.0,France,['Ruins'],3.0
440337.0,False,2009,False,Painting,Alexandre François Desportes,French,Homme,1686.0,1743.0,France,"['Rivers', 'Landscapes', 'Trees']",57.0
440353.0,False,2009,False,Painting,Johann Adam Klein,German,Homme,1821.0,1821.0,Germany,"['Rome', 'Arches', 'Ruins']",0.0
440327.0,False,2009,False,Painting,Gilles-François-Joseph Closson,Belgian,Homme,1816.0,1853.0,Belgium,['Trees'],37.0
440328.0,False,2009,False,Painting,Gilles-François-Joseph Closson,Belgian,Homme,1816.0,1853.0,Belgium,"['Mountains', 'Landscapes']",37.0
440334.0,False,2009,False,Painting,Simon Denis,Flemish,Homme,1786.0,1812.0,Belgium,['Trees'],26.0
440371.0,False,2009,False,Painting,Joséphine Sarazin de Belmont,French,Femme,1840.0,1849.0,France,['Buildings'],9.0
440373.0,False,2009,False,Painting,Gustaf Söderberg,Swedish,Homme,1821.0,1821.0,Sweden,"['Rome', 'Buildings', 'Bridges', 'Churches', 'Cities', 'Rivers']",0.0
440725.0,False,2008,True,Painting,William Powell Frith,British,Homme,1860.0,1860.0,United Kingdom,"['Men', 'Women']",0.0
440366.0,False,2009,False,Painting,Vilhelm Petersen,Danish,Homme,1845.0,1850.0,Denmark,"['Mountains', 'Landscapes']",5.0
440460.0,False,2009,False,Painting,Carl Rottmann,German,Homme,1820.0,1829.0,Germany,"['Castles', 'Ruins', 'Rivers', 'Landscapes']",9.0
440380.0,False,2009,False,Painting,Alexandre Desgoffe,French,Homme,1834.0,1837.0,France,['Landscapes'],3.0
442356.0,False,2012,True,Painting,Meiffren Conte,French,Homme,1675.0,1699.0,France,"['Swords', 'Shells', 'Still Life', 'Pitchers']",24.0
440370.0,False,2009,False,Painting,Joséphine Sarazin de Belmont,French,Femme,1810.0,1870.0,France,"['Buildings', 'Cities']",60.0
440407.0,False,2009,False,Painting,Johan Christian Dahl,Norwegian,Homme,1828.0,1828.0,Norway,['Clouds'],0.0
